"ROW_ID","REQUEST_ID","STATUS","MESSAGE","REQUEST_DATE","CURRENCY_CODE","RECEIPT_DATE","GL_DATE","EXCHANGE_DATE","EXCHANGE_RATE_TYPE","RECEIPT_METHOD_ID","RECEIPT_NUMBER","REMITTANCE_BACK_ACC_ID","DEPOSIT_DATE","CUSTOMER_ID","ORG_ID","AMOUNT","REGION","INTEG_MODE"
508896,35661,Success, ,2026-06-02 08:37:18.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912076,"300000039834136",2026-05-08 00:00:00.000,300000040073284,300000001421038,2140,SA,MANUAL
508895,35661,Success, ,2026-06-02 08:37:18.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912078,"300000158604454",2026-05-08 00:00:00.000,300000159504039,300000001421038,8901,SA,MANUAL
508894,35661,Success, ,2026-06-02 08:37:18.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912080,"300000047540406",2026-05-08 00:00:00.000,300000047578486,300000001421038,1829.12,SA,MANUAL
508893,35661,Success, ,2026-06-02 08:37:17.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912076,"300000039834136",2026-05-08 00:00:00.000,300000040073284,300000001421038,2219,SA,MANUAL
508892,35661,Success, ,2026-06-02 08:37:17.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912078,"300000158604460",2026-05-08 00:00:00.000,300000159504039,300000001421038,4215,SA,MANUAL
508891,35661,Success, ,2026-06-02 08:37:17.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912080,"300000047540412",2026-05-08 00:00:00.000,300000047578486,300000001421038,2814.14,SA,MANUAL
508890,35661,Success, ,2026-06-02 08:37:17.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912076,"300000039834199",2026-05-08 00:00:00.000,300000040073284,300000001421038,1285,SA,MANUAL
508889,35661,Success, ,2026-06-02 08:37:17.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912080,"300000047540406",2026-05-08 00:00:00.000,300000047578486,300000001421038,9424.52,SA,MANUAL
508888,35661,Success, ,2026-06-02 08:37:16.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912077,"300000016780612",2026-05-08 00:00:00.000,300000003335257,300000001421038,2304,SA,MANUAL
508887,35661,Success, ,2026-06-02 08:37:16.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912076,"300000039834136",2026-05-08 00:00:00.000,300000040073284,300000001421038,6744,SA,MANUAL
508886,35661,Success, ,2026-06-02 08:37:15.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912077,"300000016780612",2026-05-08 00:00:00.000,300000003335257,300000001421038,199,SA,MANUAL
508885,35661,Success, ,2026-06-02 08:37:15.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912077,"300000003336235",2026-05-08 00:00:00.000,300000003335257,300000001421038,1259,SA,MANUAL
508884,35661,Success, ,2026-06-02 08:37:14.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912077,"300000016780612",2026-05-08 00:00:00.000,300000003335257,300000001421038,5310,SA,MANUAL
508883,35661,Success, ,2026-06-02 08:37:11.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912073,"300000137243223",2026-05-08 00:00:00.000,300000138575035,300000001421038,2139.26,SA,MANUAL
508882,35661,Success, ,2026-06-02 08:37:10.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912073,"300000137243223",2026-05-08 00:00:00.000,300000138575035,300000001421038,717.15,SA,MANUAL
508881,35661,Success, ,2026-06-02 08:37:09.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912073,"300000137243213",2026-05-08 00:00:00.000,300000138575035,300000001421038,1056.09,SA,MANUAL
508880,35661,Success, ,2026-06-02 08:37:08.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912073,"300000137243223",2026-05-08 00:00:00.000,300000138575035,300000001421038,4071.72,SA,MANUAL
508879,35661,Success, ,2026-06-02 08:36:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911238,"300000016780399",2026-05-08 00:00:00.000,300000003335196,300000001421038,1145,SA,MANUAL
508878,35661,Success, ,2026-06-02 08:36:52.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911238,"300000016780399",2026-05-08 00:00:00.000,300000003335196,300000001421038,1420,SA,MANUAL
508877,35661,Success, ,2026-06-02 08:36:52.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911238,"300000003336218",2026-05-08 00:00:00.000,300000003335196,300000001421038,2409,SA,MANUAL
508876,35661,Success, ,2026-06-02 08:36:51.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911238,"300000016780399",2026-05-08 00:00:00.000,300000003335196,300000001421038,3615,SA,MANUAL
508875,35661,Success, ,2026-06-02 08:36:46.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912072,"300000080235521",2026-05-08 00:00:00.000,300000087179845,300000001421038,138,SA,MANUAL
508874,35661,Success, ,2026-06-02 08:36:45.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912072,"300000080235521",2026-05-08 00:00:00.000,300000087179845,300000001421038,155,SA,MANUAL
508873,35661,Success, ,2026-06-02 08:36:44.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912072,"300000080235550",2026-05-08 00:00:00.000,300000087179845,300000001421038,975,SA,MANUAL
508872,35661,Success, ,2026-06-02 08:36:44.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912072,"300000080235521",2026-05-08 00:00:00.000,300000087179845,300000001421038,2309,SA,MANUAL
508871,35661,Success, ,2026-06-02 08:36:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911239,"300000056139982",2026-05-08 00:00:00.000,300000058784416,300000001421038,796,SA,MANUAL
508870,35661,Success, ,2026-06-02 08:36:22.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911239,"300000056139982",2026-05-08 00:00:00.000,300000058784416,300000001421038,513,SA,MANUAL
508869,35661,Success, ,2026-06-02 08:36:22.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912068,"300000107862566",2026-05-08 00:00:00.000,300000108864600,300000001421038,716,SA,MANUAL
508868,35661,Success, ,2026-06-02 08:36:21.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911239,"300000056277006",2026-05-08 00:00:00.000,300000058784416,300000001421038,4458,SA,MANUAL
508867,35661,Success, ,2026-06-02 08:36:20.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911239,"300000056139982",2026-05-08 00:00:00.000,300000058784416,300000001421038,6399,SA,MANUAL
508748,35660,Success, ,2026-06-02 07:42:28.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912018,"300000052407295",2026-05-08 00:00:00.000,300000052635119,300000001421038,424,SA,MANUAL
508747,35660,Success, ,2026-06-02 07:42:27.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912018,"300000052482566",2026-05-08 00:00:00.000,300000052635119,300000001421038,245,SA,MANUAL
508744,35660,Success, ,2026-06-02 07:42:16.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911218,"300000056140000",2026-05-08 00:00:00.000,300000073517413,300000001421038,1345,SA,MANUAL
509173,35664,Success, ,2026-06-02 09:13:19.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911293,"300000016779062",2026-05-08 00:00:00.000,300000001576013,300000001421038,9952,SA,MANUAL
509172,35664,Success, ,2026-06-02 09:13:19.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912184,"300000118410646",2026-05-08 00:00:00.000,300000120419901,300000001421038,2084,SA,MANUAL
509169,35664,Success, ,2026-06-02 09:13:02.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912178,"300000044083252",2026-05-08 00:00:00.000,300000044182834,300000001421038,804,SA,MANUAL
509168,35664,Success, ,2026-06-02 09:13:01.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912178,"300000044083244",2026-05-08 00:00:00.000,300000044182834,300000001421038,3544,SA,MANUAL
509152,35664,Success, ,2026-06-02 09:12:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912185,"300000035114656",2026-05-08 00:00:00.000,300000035830267,300000001421038,498,SA,MANUAL
509122,35664,Success, ,2026-06-02 09:11:20.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912174,"300000035114674",2026-05-08 00:00:00.000,300000035830374,300000001421038,638,SA,MANUAL
509117,35664,Success, ,2026-06-02 09:11:15.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912165,"300000035114677",2026-05-08 00:00:00.000,300000035830391,300000001421038,1763,SA,MANUAL
509116,35664,Success, ,2026-06-02 09:11:14.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912165,"300000035114644",2026-05-08 00:00:00.000,300000035830391,300000001421038,5952,SA,MANUAL
509115,35664,Success, ,2026-06-02 09:11:14.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912159,"300000080235506",2026-05-08 00:00:00.000,300000082211898,300000001421038,2617,SA,MANUAL
509114,35664,Success, ,2026-06-02 09:11:13.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912165,"300000035114677",2026-05-08 00:00:00.000,300000035830391,300000001421038,9809,SA,MANUAL
509113,35664,Success, ,2026-06-02 09:11:13.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912159,"300000080235528",2026-05-08 00:00:00.000,300000082211898,300000001421038,38,SA,MANUAL
509107,35664,Success, ,2026-06-02 09:11:10.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912157,"300000096820487",2026-05-08 00:00:00.000,300000099024531,300000001421038,115,SA,MANUAL
509106,35664,Success, ,2026-06-02 09:11:10.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912149,"300000075144787",2026-05-08 00:00:00.000,300000081651044,300000001421038,1757,SA,MANUAL
509105,35664,Success, ,2026-06-02 09:11:10.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912157,"300000096820490",2026-05-08 00:00:00.000,300000099024531,300000001421038,4833,SA,MANUAL
509104,35664,Success, ,2026-06-02 09:11:09.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912149,"300000075144787",2026-05-08 00:00:00.000,300000081651044,300000001421038,2372,SA,MANUAL
509103,35664,Success, ,2026-06-02 09:11:09.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912157,"300000096820487",2026-05-08 00:00:00.000,300000099024531,300000001421038,5442,SA,MANUAL
509102,35664,Success, ,2026-06-02 09:11:09.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912149,"300000080235538",2026-05-08 00:00:00.000,300000081651044,300000001421038,2593,SA,MANUAL
509101,35664,Success, ,2026-06-02 09:11:08.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912144,"300000080235509",2026-05-08 00:00:00.000,300000087179365,300000001421038,100,SA,MANUAL
509100,35664,Success, ,2026-06-02 09:11:08.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912149,"300000075144787",2026-05-08 00:00:00.000,300000081651044,300000001421038,5001,SA,MANUAL
509099,35664,Success, ,2026-06-02 09:11:08.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912144,"300000080235532",2026-05-08 00:00:00.000,300000087179365,300000001421038,3062,SA,MANUAL
509098,35664,Success, ,2026-06-02 09:11:07.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912144,"300000080235509",2026-05-08 00:00:00.000,300000087179365,300000001421038,3532,SA,MANUAL
509097,35664,Success, ,2026-06-02 09:11:07.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912166,"300000184638647",2026-05-08 00:00:00.000,300000184638650,300000001421038,199,SA,MANUAL
509096,35664,Success, ,2026-06-02 09:11:06.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912166,"300000184638643",2026-05-08 00:00:00.000,300000184638650,300000001421038,598,SA,MANUAL
509095,35664,Success, ,2026-06-02 09:11:05.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912166,"300000184638647",2026-05-08 00:00:00.000,300000184638650,300000001421038,928,SA,MANUAL
509094,35664,Success, ,2026-06-02 09:11:00.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912167,"300000180252239",2026-05-08 00:00:00.000,300000180252480,300000001421038,399,SA,MANUAL
509093,35664,Success, ,2026-06-02 09:11:00.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912167,"300000180252242",2026-05-08 00:00:00.000,300000180252480,300000001421038,1070,SA,MANUAL
509092,35664,Success, ,2026-06-02 09:10:40.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912148,"300000016780360",2026-05-08 00:00:00.000,300000001545953,300000001421038,4325,SA,MANUAL
509090,35664,Success, ,2026-06-02 09:10:40.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912148,"300000016780360",2026-05-08 00:00:00.000,300000001545953,300000001421038,758,SA,MANUAL
509072,35664,Success, ,2026-06-02 09:10:18.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912153,"300000202684163",2026-05-08 00:00:00.000,300000202684347,300000001421038,11853,SA,MANUAL
509071,35664,Success, ,2026-06-02 09:10:17.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912153,"300000202684187",2026-05-08 00:00:00.000,300000202684347,300000001421038,1187,SA,MANUAL
509050,35664,Success, ,2026-06-02 09:09:29.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911273,"300000184638428",2026-05-08 00:00:00.000,300000184638431,300000001421038,598,SA,MANUAL
509049,35664,Success, ,2026-06-02 09:09:29.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911273,"300000184638425",2026-05-08 00:00:00.000,300000184638431,300000001421038,3991,SA,MANUAL
509048,35664,Success, ,2026-06-02 09:09:28.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911273,"300000184638428",2026-05-08 00:00:00.000,300000184638431,300000001421038,1447,SA,MANUAL
509047,35664,Success, ,2026-06-02 09:09:25.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518642,AMEX-2912141,"300000016780561",2026-05-08 00:00:00.000,300000003335298,300000001421038,230,SA,MANUAL
509046,35664,Success, ,2026-06-02 09:09:25.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912141,"300000016780561",2026-05-08 00:00:00.000,300000003335298,300000001421038,708,SA,MANUAL
509045,35664,Success, ,2026-06-02 09:09:24.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912141,"300000003336246",2026-05-08 00:00:00.000,300000003335298,300000001421038,2724,SA,MANUAL
509044,35664,Success, ,2026-06-02 09:09:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912141,"300000016780561",2026-05-08 00:00:00.000,300000003335298,300000001421038,2066,SA,MANUAL
509043,35664,Success, ,2026-06-02 09:09:16.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912135,"300000050662333",2026-05-08 00:00:00.000,300000051631569,300000001421038,1241,SA,MANUAL
509042,35664,Success, ,2026-06-02 09:09:15.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912135,"300000050662333",2026-05-08 00:00:00.000,300000051631569,300000001421038,138,SA,MANUAL
509041,35664,Success, ,2026-06-02 09:09:14.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912135,"300000050662387",2026-05-08 00:00:00.000,300000051631569,300000001421038,1202,SA,MANUAL
509040,35664,Success, ,2026-06-02 09:09:14.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912140,"300000050662339",2026-05-08 00:00:00.000,300000051631599,300000001421038,1409,SA,MANUAL
509039,35664,Success, ,2026-06-02 09:09:13.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912135,"300000050662333",2026-05-08 00:00:00.000,300000051631569,300000001421038,2397,SA,MANUAL
509038,35664,Success, ,2026-06-02 09:09:13.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912140,"300000050662339",2026-05-08 00:00:00.000,300000051631599,300000001421038,199,SA,MANUAL
509037,35664,Success, ,2026-06-02 09:09:12.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912140,"300000050662339",2026-05-08 00:00:00.000,300000051631599,300000001421038,3922,SA,MANUAL
509036,35664,Success, ,2026-06-02 09:09:03.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911268,"300000113282136",2026-05-08 00:00:00.000,300000113628172,300000001421038,858,SA,MANUAL
509035,35664,Success, ,2026-06-02 09:09:02.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911268,"300000113282145",2026-05-08 00:00:00.000,300000113628172,300000001421038,174,SA,MANUAL
509034,35664,Success, ,2026-06-02 09:09:01.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911268,"300000113282136",2026-05-08 00:00:00.000,300000113628172,300000001421038,2664,SA,MANUAL
509018,35664,Success, ,2026-06-02 09:08:35.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912134,"300000113282142",2026-05-08 00:00:00.000,300000113628065,300000001421038,385,SA,MANUAL
508905,35662,Success, ,2026-06-02 08:39:13.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912093,"300000118410630",2026-05-08 00:00:00.000,300000120419711,300000001421038,922,SA,MANUAL
508904,35662,Success, ,2026-06-02 08:39:12.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912093,"300000118410720",2026-05-08 00:00:00.000,300000120419711,300000001421038,792,SA,MANUAL
508903,35662,Success, ,2026-06-02 08:39:11.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912093,"300000118410630",2026-05-08 00:00:00.000,300000120419711,300000001421038,2089,SA,MANUAL
508866,35661,Success, ,2026-06-02 08:36:01.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911237,"300000047540409",2026-05-08 00:00:00.000,300000047578642,300000001421038,573,SA,MANUAL
508865,35661,Success, ,2026-06-02 08:36:00.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911237,"300000047540415",2026-05-08 00:00:00.000,300000047578642,300000001421038,2486,SA,MANUAL
509147,35664,Success, ,2026-06-02 09:12:39.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912196,"300000147142412",2026-05-08 00:00:00.000,300000147783235,300000001421038,149,SA,MANUAL
509146,35664,Success, ,2026-06-02 09:12:38.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912196,"300000147142412",2026-05-08 00:00:00.000,300000147783235,300000001421038,608,SA,MANUAL
509145,35664,Success, ,2026-06-02 09:12:37.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912196,"300000147142406",2026-05-08 00:00:00.000,300000147783235,300000001421038,2510,SA,MANUAL
509144,35664,Success, ,2026-06-02 09:12:36.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912196,"300000147142412",2026-05-08 00:00:00.000,300000147783235,300000001421038,3483,SA,MANUAL
509119,35664,Success, ,2026-06-02 09:11:18.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912174,"300000035114674",2026-05-08 00:00:00.000,300000035830374,300000001421038,4570,SA,MANUAL
509076,35664,Success, ,2026-06-02 09:10:24.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911275,"300000050662330",2026-05-08 00:00:00.000,300000051631477,300000001421038,334,SA,MANUAL
509075,35664,Success, ,2026-06-02 09:10:24.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911275,"300000050662330",2026-05-08 00:00:00.000,300000051631477,300000001421038,399,SA,MANUAL
509074,35664,Success, ,2026-06-02 09:10:23.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911275,"300000050662384",2026-05-08 00:00:00.000,300000051631477,300000001421038,5968,SA,MANUAL
509073,35664,Success, ,2026-06-02 09:10:22.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911275,"300000050662330",2026-05-08 00:00:00.000,300000051631477,300000001421038,2491,SA,MANUAL
509070,35664,Success, ,2026-06-02 09:10:11.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2911282,"300000056139963",2026-05-08 00:00:00.000,300000056571458,300000001421038,299,SA,MANUAL
509069,35664,Success, ,2026-06-02 09:10:10.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911282,"300000056139988",2026-05-08 00:00:00.000,300000056571458,300000001421038,499,SA,MANUAL
509068,35664,Success, ,2026-06-02 09:10:10.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912136,"300000184930573",2026-05-08 00:00:00.000,300000184930454,300000001421038,269,SA,MANUAL
509067,35664,Success, ,2026-06-02 09:10:09.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911282,"300000056139963",2026-05-08 00:00:00.000,300000056571458,300000001421038,1147,SA,MANUAL
509066,35664,Success, ,2026-06-02 09:10:09.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912138,"300000050662302",2026-05-08 00:00:00.000,300000051631296,300000001421038,2677,SA,MANUAL
509065,35664,Success, ,2026-06-02 09:10:09.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912136,"300000184930565",2026-05-08 00:00:00.000,300000184930454,300000001421038,488,SA,MANUAL
509064,35664,Success, ,2026-06-02 09:10:08.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912136,"300000184930573",2026-05-08 00:00:00.000,300000184930454,300000001421038,269,SA,MANUAL
509063,35664,Success, ,2026-06-02 09:10:08.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518644,Master-2912138,"300000050662302",2026-05-08 00:00:00.000,300000051631296,300000001421038,199,SA,MANUAL
509062,35664,Success, ,2026-06-02 09:10:07.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912138,"300000050662357",2026-05-08 00:00:00.000,300000051631296,300000001421038,1259,SA,MANUAL
509061,35664,Success, ,2026-06-02 09:10:06.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912138,"300000050662302",2026-05-08 00:00:00.000,300000051631296,300000001421038,6605,SA,MANUAL
509060,35664,Success, ,2026-06-02 09:09:58.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911281,"300000050662305",2026-05-08 00:00:00.000,300000051631342,300000001421038,1615,SA,MANUAL
509059,35664,Success, ,2026-06-02 09:09:53.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912146,"300000080235518",2026-05-08 00:00:00.000,300000087179595,300000001421038,99,SA,MANUAL
509058,35664,Success, ,2026-06-02 09:09:52.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2912146,"300000080235547",2026-05-08 00:00:00.000,300000087179595,300000001421038,1244,SA,MANUAL
509057,35664,Success, ,2026-06-02 09:09:51.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2912146,"300000080235518",2026-05-08 00:00:00.000,300000087179595,300000001421038,1854,SA,MANUAL
509056,35664,Success, ,2026-06-02 09:09:43.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2911279,"300000203126499",2026-05-08 00:00:00.000,300000203126509,300000001421038,199,SA,MANUAL
509055,35664,Success, ,2026-06-02 09:09:42.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518638,Cash-2911279,"300000203126495",2026-05-08 00:00:00.000,300000203126509,300000001421038,542,SA,MANUAL
509054,35664,Success, ,2026-06-02 09:09:41.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518641,Mada-2911279,"300000203126499",2026-05-08 00:00:00.000,300000203126509,300000001421038,1366,SA,MANUAL
509053,35664,Success, ,2026-06-02 09:09:32.000,SAR,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,,,300000001518646,Visa-2912142,"300000171373263",2026-05-08 00:00:00.000,300000178969267,300000001421038,864,SA,MANUAL
